,id,timestamp,stored,version,actor.objectType,actor.name,actor.account.name,actor.account.homePage,verb.id,verb.display.en-US,result.duration,context.registration,context.contextActivities.category,context.contextActivities.grouping,authority.objectType,authority.name,authority.account.name,authority.account.homePage,object.id,object.definition.name.en-US,object.definition.description.en-US,object.definition.type,object.objectType,result.score.scaled,result.score.raw,result.score.min,result.score.max,result.success,result.completion,context.contextActivities.parent,result.response,object.definition.correctResponsesPattern,object.definition.choices,object.definition.interactionType,verb.display.en
297,b72590f9-4f23-4771-ba3d-62155a9602bc,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.496Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/passed,passed,PT42.928S,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment,,,,Activity,0.93,93.0,0.0,100.0,True,True,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}]",,,,,
298,4128cad1-8e00-4a1c-80dc-9188899aa15b,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.495Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.etiquette_1,,"When another player is attempting a shot, it is best to stand:",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Out-of-the-player's-line-of-sight,"[""Out-of-the-player's-line-of-sight""]","[{'id': 'On-top-of-his-ball', 'description': {'en-US': 'On top of his ball'}}, {'id': 'Directly-in-his-line-of-fire', 'description': {'en-US': 'Directly in his line of fire'}}, {'id': ""Out-of-the-player's-line-of-sight"", 'description': {'en-US': ""Out of the player's line of sight""}}]",choice,
299,f2586fb0-00f8-42cc-9bf5-1310be4511cd,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.494Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.etiquette_2,,Generally sand trap rakes should be left outside of the hazard,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",true,['true'],,true-false,
300,2bceaa90-81be-45b4-ba67-24c122799311,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.493Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.etiquette_3,,The player with the best score on previous hole tees off:,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",First,['First'],"[{'id': 'First', 'description': {'en-US': 'First'}}, {'id': 'Last', 'description': {'en-US': 'Last'}}, {'id': 'With-a-putter', 'description': {'en-US': 'With a putter'}}]",choice,
301,2f158733-edba-45e1-801b-7e3ba3f8176d,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.492Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_1,,Which formula is used to calculate the 'course handicap'?,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Course-Handicap-=-Handicap-index-*-Slope-Rating-/-113,['Course-Handicap-=-Handicap-index-*-Slope-Rating-/-113'],"[{'id': 'Course-Handicap-=-Handicap-index-+-number-of-holes-*-number-of-lost-balls-in-last-round', 'description': {'en-US': 'Course Handicap = Handicap index + number of holes * number of lost balls in last round'}}, {'id': 'Course-Handicap-=-Number-of-years-experience-/-annual-equipment-spending', 'description': {'en-US': 'Course Handicap = Number of years experience / annual equipment spending'}}, {'id': 'Course-Handicap-=-Handicap-index-*-Slope-Rating-/-113', 'description': {'en-US': 'Course Handicap = Handicap index * Slope Rating / 113'}}]",choice,
302,f1ee13e4-1657-47d1-8415-b7b012fa41ac,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.491Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_2,,Golfer A has a course handicap of 6. Golfer B has a course handicap of 10. Golfer A shoots an 81. Golfer B shoots an 84. Golfer B wins the match be how many strokes?,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",1,['1[:]1'],,numeric,
303,45c4b9c1-6b87-4307-9054-74382ba37db7,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.490Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_3,,A 'scratch golfer' has a handicap of ___,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",0,['0[:]0'],,numeric,
304,d172ea4d-56dc-4112-8fbe-d4a8460fd983,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.489Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.handicap_4,,"Golfer A has a course handicap of 3. Golfer B has a course handicap of 28. On the 6th handicap hole, how many strokes will Golfer A have to give Golfer B in match play?",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",2,['2[:]2'],,numeric,
305,30ca3dce-a1fc-4365-9dd2-4cfdf86c71a7,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.488Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.fun_1,,"To make friends on the golf course, you should play really slowly.",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",false,['false'],,true-false,
306,151aa87b-7062-4345-84fb-75b386f6cb78,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.487Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.fun_2,,Knickers indicate a refined sense of style.,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",false,['false'],,true-false,
307,cab65b23-7a75-41d0-9211-5cb617ab623a,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.486Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.fun_3,,You should take your score very seriously if you want to have a lot of fun on the course.,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",false,['false'],,true-false,
308,24e668ce-e003-41e9-a604-589c0fcfe30c,2022-05-10T02:07:39.362Z,2022-05-10T02:07:39.485Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_1,,The rules of golf are maintained by:,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",USGA-and-Royal-and-Ancient,['USGA-and-Royal-and-Ancient'],"[{'id': 'The-UN', 'description': {'en-US': 'The UN'}}, {'id': 'USGA-and-Royal-and-Ancient', 'description': {'en-US': 'USGA and Royal and Ancient'}}, {'id': 'The-PGA', 'description': {'en-US': 'The PGA'}}, {'id': ""Each-course-has-it's-own-rules"", 'description': {'en-US': ""Each course has it's own rules""}}]",choice,
309,b0a91ed9-709e-40e7-8f68-17be0d612496,2022-05-10T02:07:39.361Z,2022-05-10T02:07:39.484Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_2,,A score of two under par on a given hole is known as a(n):,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",eagle,['eagle'],"[{'id': 'opportunity-for-improvement', 'description': {'en-US': 'opportunity for improvement'}}, {'id': 'birdie', 'description': {'en-US': 'birdie'}}, {'id': 'double-bogie', 'description': {'en-US': 'double bogie'}}, {'id': 'eagle', 'description': {'en-US': 'eagle'}}]",choice,
310,570b0fbc-1776-4e8f-8f6f-1a7ee19d3936,2022-05-10T02:07:39.361Z,2022-05-10T02:07:39.483Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_3,,A typical golf course has ____ holes,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",18,['18[:]18'],,numeric,
311,98685b1b-9259-4cb6-9862-484d5590470a,2022-05-10T02:07:39.361Z,2022-05-10T02:07:39.482Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_4,,"In stableford scoring, the highest score wins.",http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,False,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",false,['true'],,true-false,
312,fb0d1182-a1ef-4015-aecd-2c074e8fc49d,2022-05-10T02:07:39.361Z,2022-05-10T02:07:39.480Z,1.0.0,Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://adlnet.gov/expapi/verbs/answered,answered,,239a965a-217d-4c77-8fc5-73ccaf759f71,"[{'id': 'http://id.tincanapi.com/recipe/tincan-prototypes/golf/1', 'definition': {'type': 'http://id.tincanapi.com/activitytype/recipe'}, 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/elearning', 'definition': {'name': {'en-US': 'E-learning course'}, 'description': {'en-US': 'An e-learning course built using the golf prototype framework.'}, 'type': 'http://id.tincanapi.com/activitytype/source'}, 'objectType': 'Activity'}]","[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes', 'objectType': 'Activity'}, {'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",Agent,Tyler Davies,JOFY1QJRK6|tyler_davies1621@bungar.biz,http://cloud.scorm.com,http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment/interactions.playing_5,,Par for a 175 yard hole is typically:,http://adlnet.gov/expapi/activities/cmi.interaction,Activity,,,,,True,,"[{'id': 'http://id.tincanapi.com/activity/tincan-prototypes/golf-example/GolfAssessment', 'objectType': 'Activity'}]",3,['3[:]3'],,numeric,
